0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
4.987951807228918491e-05 2.233372294810902919e-05
4.987951807228904397e-04 7.062543314719495972e-05
1.346746987951808047e-03 1.160494286048754405e-04
2.843132530120483486e-03 1.686159105814300798e-04
6.484337349397575716e-03 2.546436205640654473e-04
1.276915662650603134e-02 3.573395671697444671e-04
2.239590361445784050e-02 4.732431046983974487e-04
3.361879518072281858e-02 5.798171710179237217e-04
4.788433734939774589e-02 6.919850962946944364e-04
5.401951807228903835e-02 7.349797144975433495e-04
6.219975903614443496e-02 7.886682384637055607e-04
6.190048192771105406e-02 7.867685932198302187e-04
5.935662650602396839e-02 7.704325181742004191e-04
5.940650602409658365e-02 7.707561613383091858e-04
5.701228915662637925e-02 7.550648260687712818e-04
5.312168674698783399e-02 7.288462577731179629e-04
5.516674698795199366e-02 7.427432058790709802e-04
5.411927710843360967e-02 7.356580530955507792e-04
6.364626506024118058e-02 7.977860932621048343e-04
6.369614457831311582e-02 7.980986441431480154e-04
7.217566265060224029e-02 8.495626089382832561e-04
8.085469879518097924e-02 8.991924087489894550e-04
8.943397590361426563e-02 9.456953838504989981e-04
9.437204819277086876e-02 9.714527687580640789e-04
1.092860240963859086e-01 1.045399560437949979e-03
1.254968674698792586e-01 1.120253843867001758e-03
1.433537349397587257e-01 1.197304200860243965e-03
1.539281927710848263e-01 1.240678011294972603e-03
1.699395180722887699e-01 1.303608522802335648e-03
1.785187951807234719e-01 1.336109258933278502e-03
1.925848192771079936e-01 1.387749326345028445e-03
1.989195180722887202e-01 1.410388308489150724e-03
2.150804819277103430e-01 1.466562245278768680e-03
2.211159036144597911e-01 1.486996649674974169e-03
2.255551807228910743e-01 1.501849462239445267e-03
2.335359036144573075e-01 1.528188154693188800e-03
2.389228915662645336e-01 1.545713076758634596e-03
2.456067469879512633e-01 1.567184567904978147e-03
2.485496385542163011e-01 1.576545713115278793e-03
2.560814457831347979e-01 1.600254497831938173e-03
2.602214457831319439e-01 1.613138077732752381e-03
2.721426506024090530e-01 1.649674666721923826e-03
2.868072289156620158e-01 1.693538393174663041e-03
3.022199999999993225e-01 1.738447583334048335e-03
3.184308433734968080e-01 1.784463065948681433e-03
3.329457831325293715e-01 1.824680199740571921e-03
3.476103614457823343e-01 1.864431177184565141e-03
3.615267469879510087e-01 1.901385670998787794e-03
3.756925301204810941e-01 1.938278953402943709e-03
3.843216867469913534e-01 1.960412422800343699e-03
3.896587951807220507e-01 1.973977697900161296e-03
3.953450602409629422e-01 1.988328595179787977e-03
4.016797590361436687e-01 2.004194998088119472e-03
4.058197590361436458e-01 2.014496857868345540e-03
3.908559036144613197e-01 1.977007596380098327e-03
3.873643373493967368e-01 1.968157354861132125e-03
3.803812048192762862e-01 1.950336393597976907e-03
3.851197590361437051e-01 1.962446837588584930e-03
3.732484337349389336e-01 1.931963855083574993e-03
3.663650602409630475e-01 1.914066509400765568e-03
3.568879518072320400e-01 1.889147828538656395e-03
3.498549397590353660e-01 1.870440963406852248e-03
3.242667469879511044e-01 1.800740811410545851e-03
3.142908433734932783e-01 1.772824986775325398e-03
3.075072289156619565e-01 1.753588403576112568e-03
2.993269879518098975e-01 1.730106898292154338e-03
2.876053012048186419e-01 1.695892983666182421e-03
2.853607228915656657e-01 1.689262332770033719e-03
2.706462650602403652e-01 1.645133019121068890e-03
2.548843373493970277e-01 1.596509747384578567e-03
2.493975903614452372e-01 1.579232694574948630e-03
2.462551807228937351e-01 1.569251989716418001e-03
2.234602409638549170e-01 1.494858658749565264e-03
2.188713253012043447e-01 1.479430043297770645e-03
2.170257831325296538e-01 1.473179497320437244e-03
2.104416867469874886e-01 1.450660838194053762e-03
2.005655421686764750e-01 1.416211644383269519e-03
1.935325301204814941e-01 1.391159696513960542e-03
1.949291566265055897e-01 1.396170321366650485e-03
1.766732530120477818e-01 1.329184911936814656e-03
1.778204819277104387e-01 1.333493464279860699e-03
1.661486746987966556e-01 1.288986713270531175e-03
1.591156626506002869e-01 1.261410570157870054e-03
1.543771084337345889e-01 1.242485848747318941e-03
1.466457831325330419e-01 1.210973918515725238e-03
1.432539759036141336e-01 1.196887529818964086e-03
1.312828915662647700e-01 1.145787465310494453e-03
1.294872289156623613e-01 1.137924553367499619e-03
1.218057831325298490e-01 1.103656573090242964e-03
1.156207228915660107e-01 1.075270770046159131e-03
1.096351807228913289e-01 1.047068196073643173e-03
1.085378313253009680e-01 1.041814913145809032e-03
1.096850602409636111e-01 1.047306355566333773e-03
1.084380722891563759e-01 1.041336027846709875e-03
1.097848192771081893e-01 1.047782512151773822e-03
1.179650602409662158e-01 1.086117213936719627e-03
1.272925301204816395e-01 1.128239912963912217e-03
1.510351807228912380e-01 1.228963712738871845e-03
1.854520481927706965e-01 1.361807799187428510e-03
2.436115662650596980e-01 1.560806093866434676e-03
3.345918072289149059e-01 1.829185084208033007e-03
4.849286746987940822e-01 2.202109612845813864e-03
7.093366265060224718e-01 2.663337429816249428e-03
1.042930843373491623e+00 3.229443982132979788e-03
1.489801445783129230e+00 3.859794613425861047e-03
2.112996144578355384e+00 4.596733780172999537e-03
2.824976385542162127e+00 5.315050691707616515e-03
3.493162409638546517e+00 5.910298139382265739e-03
3.943724096385533340e+00 6.279907719374173448e-03
3.937938072289147939e+00 6.275299253652489445e-03
3.492314457831317664e+00 5.909580744715581951e-03
2.715341204819270882e+00 5.210893594019426825e-03
1.812621686746983984e+00 4.257489502919512177e-03
1.048716867469877245e+00 3.238389827475804828e-03
5.491734939759024270e-01 2.343445100649687793e-03
2.543356626506018681e-01 1.594790464765204847e-03
1.195113253012071997e-01 1.093212354948512295e-03
5.736144578313240316e-02 7.573733939288626073e-04
3.321975903614450554e-02 5.763658476709433275e-04
1.915373493975899497e-02 4.376498022364342082e-04
1.017542168674696532e-02 3.189893679536508295e-04
5.935662650602397013e-03 2.436321540889543251e-04
3.441686746987943947e-03 1.855178359885632116e-04
1.646024096385538494e-03 1.282974706058361285e-04
5.486746987951795704e-04 7.407257919062759264e-05
9.975903614457808522e-05 3.158465389149896582e-05
