0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000009049e-05 2.236067977499791467e-05
5.499999999999995995e-04 7.416198487095660883e-05
2.199999999999998398e-03 1.483239697419132177e-04
5.300000000000010432e-03 2.302172886644270056e-04
6.499999999999994497e-03 2.549509756796391221e-04
7.799999999999992703e-03 2.792848008753786877e-04
9.100000000000016062e-03 3.016620625799673714e-04
1.284999999999998990e-02 3.584689665786982898e-04
1.694999999999998591e-02 4.117037770047778729e-04
1.989999999999998020e-02 4.460941604639089941e-04
2.284999999999997797e-02 4.780167361086845308e-04
2.730000000000012625e-02 5.224940191045264210e-04
2.524999999999997732e-02 5.024937810560442921e-04
2.629999999999997964e-02 5.128352561983233037e-04
2.599999999999997799e-02 5.099019513592782443e-04
2.749999999999997585e-02 5.244044240850755578e-04
2.474999999999997688e-02 4.974937185533097371e-04
2.619999999999997678e-02 5.118593556827888110e-04
2.900000000000013331e-02 5.385164807134516351e-04
2.874999999999997349e-02 5.361902647381801366e-04
3.234999999999996906e-02 5.687706040223946191e-04
3.509999999999997150e-02 5.924525297439447134e-04
3.504999999999997007e-02 5.920304046246271067e-04
4.094999999999996559e-02 6.399218702310459708e-04
4.955000000000023275e-02 7.039176088151242669e-04
6.134999999999994624e-02 7.832624081366343621e-04
6.414999999999994318e-02 8.009369513263821759e-04
6.944999999999994234e-02 8.333666660000262766e-04
6.754999999999994342e-02 8.218880702382773277e-04
7.594999999999992035e-02 8.714929718592108075e-04
7.425000000000034350e-02 8.616843969807062679e-04
7.764999999999992741e-02 8.811923740024077542e-04
8.034999999999992149e-02 8.963816151617564091e-04
8.584999999999992637e-02 9.265527507918797047e-04
8.819999999999993123e-02 9.391485505499112168e-04
9.469999999999990925e-02 9.731392500562285799e-04
9.859999999999990994e-02 9.929753269845122739e-04
1.034999999999999115e-01 1.017349497468789761e-03
1.150999999999998968e-01 1.072846680565307581e-03
1.198999999999998956e-01 1.094988584415380536e-03
1.230000000000012472e-01 1.109053650640947405e-03
1.283499999999998809e-01 1.132916590045356629e-03
1.348499999999998866e-01 1.161249327233389089e-03
1.420999999999998931e-01 1.192057045614847675e-03
1.474999999999998535e-01 1.214495780149111226e-03
1.574999999999998623e-01 1.254990039801112591e-03
1.670999999999998598e-01 1.292671652044709470e-03
1.777499999999998526e-01 1.333229162597337732e-03
1.938499999999998280e-01 1.392300254973760382e-03
1.998499999999998333e-01 1.413683132813007117e-03
2.233499999999997987e-01 1.494489879524112932e-03
2.322499999999997899e-01 1.523975065412816335e-03
2.546999999999997599e-01 1.595932329392445604e-03
2.745500000000027918e-01 1.656955038617532235e-03
2.900499999999997525e-01 1.703085435320259456e-03
3.178499999999996883e-01 1.782834821288836269e-03
3.508499999999997176e-01 1.873099036356592898e-03
3.675999999999996493e-01 1.917289753793097575e-03
3.964999999999996305e-01 1.991230775173986715e-03
4.246499999999996389e-01 2.060703763280883911e-03
4.601499999999996149e-01 2.145110719753177617e-03
5.022499999999995302e-01 2.241093483101496298e-03
5.441499999999995785e-01 2.332702295621967310e-03
5.730499999999995042e-01 2.393846277437211480e-03
6.169999999999994378e-01 2.483948469674843000e-03
6.591999999999994531e-01 2.567489045740993080e-03
7.127500000000073221e-01 2.669737814842512193e-03
7.491999999999993110e-01 2.737151804339684868e-03
7.985999999999993104e-01 2.825951167306326936e-03
8.350999999999992873e-01 2.889809682314735222e-03
8.774999999999991696e-01 2.962262648719723133e-03
9.251499999999991397e-01 3.041627853633641510e-03
9.536999999999992150e-01 3.088203361179439957e-03
9.815999999999991399e-01 3.133049632546537448e-03
1.007099999999998996e+00 3.173483889985892221e-03
1.025099999999999012e+00 3.201718288669381032e-03
1.037849999999999051e+00 3.221567941236066785e-03
1.043149999999999133e+00 3.229783274462853446e-03
1.051800000000010726e+00 3.243146620182336178e-03
1.063099999999999046e+00 3.260521430691721168e-03
1.075649999999999107e+00 3.279710353064732749e-03
1.069249999999999146e+00 3.269938837348489603e-03
1.075149999999999162e+00 3.278948002027478291e-03
1.076149999999999052e+00 3.280472526938762578e-03
1.077099999999999058e+00 3.281920169656780614e-03
1.069699999999998985e+00 3.270626851232037117e-03
1.053799999999998960e+00 3.246228580984399786e-03
1.036249999999999005e+00 3.219083720563972826e-03
1.014499999999999069e+00 3.185121661726595787e-03
9.852999999999990655e-01 3.138948868650139577e-03
9.454499999999992355e-01 3.074817067729394664e-03
9.227499999999991820e-01 3.037680035816806186e-03
8.747999999999991338e-01 2.957701810527895749e-03
8.488499999999993273e-01 2.913503046162813168e-03
8.027999999999992919e-01 2.833372548748221142e-03
7.527999999999992475e-01 2.743720102342801608e-03
7.008999999999994124e-01 2.647451604845685574e-03
6.530999999999994587e-01 2.555582125465740914e-03
6.062000000000129507e-01 2.462112913738955834e-03
5.542999999999995708e-01 2.354357661868730460e-03
5.017499999999995852e-01 2.239977678460210956e-03
4.727999999999996095e-01 2.174396467988300337e-03
4.365499999999996050e-01 2.089377897844235492e-03
3.854999999999996763e-01 1.963415391607185086e-03
3.621999999999996334e-01 1.903155274800245184e-03
3.436499999999997335e-01 1.853779922212989411e-03
3.197999999999996956e-01 1.788295277631744059e-03
3.031999999999996920e-01 1.741263908774312585e-03
2.892999999999997796e-01 1.700882124075621437e-03
2.716499999999997805e-01 1.648180815323366721e-03
2.623999999999997446e-01 1.619876538505326180e-03
2.575999999999997736e-01 1.604992211819109742e-03
2.529499999999997861e-01 1.590440190639056447e-03
2.493499999999997663e-01 1.579082011803059496e-03
2.379499999999998006e-01 1.542562802611290073e-03
2.340499999999997860e-01 1.529869275461141417e-03
2.336999999999997968e-01 1.528724958911836839e-03
2.197499999999998066e-01 1.482396708037358535e-03
2.083499999999998131e-01 1.443433406846328371e-03
1.884999999999998344e-01 1.372953021774597424e-03
1.850999999999998202e-01 1.360514608521348496e-03
1.739999999999998492e-01 1.319090595827291344e-03
1.641499999999998516e-01 1.281210365240618206e-03
1.533500000000032615e-01 1.238345670642907598e-03
1.429999999999998772e-01 1.195826074310139299e-03
1.366499999999998827e-01 1.168973909033045469e-03
